100,20,Collaborative,231,22960
100,20,Collaborative,228,21520
100,20,Collaborative,264,23920
100,20,Acknowledged,813,50694
50,5,Collaborative,274,13680
50,5,Collaborative,159,15370
50,5,Collaborative,153,15580
50,5,Collaborative,159,16420
50,5,Collaborative,157,17010
50,5,Acknowledged,534,20400
50,5,Acknowledged,435,22860
50,5,Acknowledged,447,21880
